WELL_ID,FLUID_ID,VOLUME,CONC,RATE,SAND_ID,CUM_FLUID,Interpreter
1184,A,9996,0,100,,3262,kjw
1184,A,12642,0.5,100,Q,3500,kjw
1184,A,23940,0.75,100,Q,3801,kjw
1184,A,30492,1,100,Q,4371,kjw
1184,A,40362,1.25,100,Q,5097,kjw
1184,A,56280,1.5,100,Q,6058,kjw
1184,A,67998,1.75,100,Q,7398,kjw
1184,A,15918,0,100,,9017,kjw
1184,A,0,0,0,,9396,kjw
1185,A,12000,0,15,,0,kjw
1185,A,5000,0,15,,285.7142857,kjw
1185,S,5000,0,20,,404.7619048,kjw
1185,A,20000,0,95,,523.8095238,kjw
1185,A,10000,0.25,95,R,1000,kjw
1185,A,15000,0.5,95,R,1238.095238,kjw
1185,A,20000,0.75,95,R,1595.238095,kjw
1185,A,30000,1,95,R,2071.428571,kjw
1185,A,20000,1.25,95,R,2785.714286,kjw
1185,A,20000,0.25,95,Q,3261.904762,kjw
1185,A,20000,0.5,95,Q,3738.095238,kjw
1185,A,20000,0.75,95,Q,4214.285714,kjw
1185,A,10000,0.5,95,Q,4690.47619,kjw
1185,A,20000,1,95,Q,4928.571429,kjw
1185,A,20000,1.2,95,Q,5404.761905,kjw
1185,A,20000,1.4,95,Q,5880.952381,kjw
1185,A,10000,0.5,95,Q,6357.142857,kjw
1185,A,20000,1.6,95,Q,6595.238095,kjw
1185,A,20000,1.8,95,Q,7071.428571,kjw
1185,A,20000,2,95,Q,7547.619048,kjw
1185,D,4200,0,95,,8023.809524,kjw
1185,A,14206,0,95,,8123.809524,kjw
1185,A,0,0,0,,8462.047619,kjw
1186,A,5000,0,15,,0,kjw
1186,S,5000,0,95,,119.047619,kjw
1186,A,20000,0,95,,238.0952381,kjw
1186,A,10000,0.25,95,R,714.2857143,kjw
1186,A,15000,0.5,95,R,952.3809524,kjw
1186,A,20000,0.75,95,R,1309.52381,kjw
1186,A,30000,1,95,R,1785.714286,kjw
1186,A,20000,1.25,95,R,2500,kjw
1186,A,20000,0.25,95,E,2976.190476,kjw
1186,A,20000,0.5,95,E,3452.380952,kjw
1186,A,20000,0.75,95,E,3928.571429,kjw
1186,A,10000,0.5,95,E,4404.761905,kjw
1186,A,20000,1,95,E,4642.857143,kjw
1186,A,20000,1.2,95,E,5119.047619,kjw
1186,A,20000,1.4,95,E,5595.238095,kjw
1186,A,10000,0.5,95,E,6071.428571,kjw
1186,A,20000,1.6,95,E,6309.52381,kjw
1186,A,20000,1.8,95,E,6785.714286,kjw
1186,A,20000,2,95,E,7261.904762,kjw
1186,F,4200,0,95,,7738.095238,kjw
1186,A,10000,0,95,,7838.095238,kjw
1186,A,0,0,0,,8076.190476,kjw
1187,A,5000,0,15,,0,kjw
1187,S,5000,0,95,,119.047619,kjw
1187,A,20000,0,95,,238.0952381,kjw
1187,A,10000,0.25,95,R,714.2857143,kjw
1187,A,15000,0.5,95,R,952.3809524,kjw
1187,A,20000,0.75,95,R,1309.52381,kjw
1187,A,30000,1,95,R,1785.714286,kjw
1187,A,20000,1.25,95,R,2500,kjw
1187,A,20000,0.25,95,E,2976.190476,kjw
1187,A,20000,0.5,95,E,3452.380952,kjw
1187,A,20000,0.75,95,E,3928.571429,kjw
1187,A,10000,0.5,95,E,4404.761905,kjw
1187,A,20000,1,95,E,4642.857143,kjw
1187,A,20000,1.2,95,E,5119.047619,kjw
1187,A,20000,1.4,95,E,5595.238095,kjw
1187,A,10000,0.5,95,E,6071.428571,kjw
1187,A,20000,1.6,95,E,6309.52381,kjw
1187,A,20000,1.8,95,E,6785.714286,kjw
1187,A,20000,2,95,E,7261.904762,kjw
1187,F,4200,0,95,,7738.095238,kjw
1187,A,10000,0,95,,7838.095238,kjw
1187,A,0,0,0,,8076.190476,kjw
1188,S,2650,0,20,,0,kjw
1188,A,25000,0,100,,63.0952381,kjw
1188,A,10000,0.25,100,R,658.3333333,kjw
1188,A,15000,0,100,,896.4285714,kjw
1188,A,10000,0.5,100,R,1253.571429,kjw
1188,A,5000,0.5,100,R,1491.666667,kjw
1188,A,10000,0.75,100,R,1610.714286,kjw
1188,A,5000,0.5,100,R,1848.809524,kjw
1188,A,10000,1,100,R,1967.857143,kjw
1188,A,5000,0.5,100,R,2205.952381,kjw
1188,A,10000,1.1,100,R,2325,kjw
1188,A,5000,0.5,100,R,2563.095238,kjw
1188,A,10000,1.2,100,R,2682.142857,kjw
1188,A,5000,0.5,100,R,2920.238095,kjw
1188,A,10000,1.3,100,R,3039.285714,kjw
1188,A,5000,0.5,100,Q,3277.380952,kjw
1188,A,12000,0.75,100,Q,3396.428571,kjw
1188,A,5000,0.5,100,Q,3682.142857,kjw
1188,A,12000,1,100,Q,3801.190476,kjw
1188,A,5000,0.5,100,Q,4086.904762,kjw
1188,A,12000,1.25,100,Q,4205.952381,kjw
1188,A,5000,0.5,100,Q,4491.666667,kjw
1188,A,12000,1.5,100,Q,4610.714286,kjw
1188,A,5000,0.5,100,Q,4896.428571,kjw
1188,A,12000,1.6,100,Q,5015.47619,kjw
1188,A,5000,0.5,100,Q,5301.190476,kjw
1188,A,12000,1.7,100,Q,5420.238095,kjw
1188,A,5000,0.5,100,Q,5705.952381,kjw
1188,A,12000,1.8,100,Q,5825,kjw
1188,A,5000,0.5,100,Q,6110.714286,kjw
1188,A,12000,1.9,100,Q,6229.761905,kjw
1188,A,5000,0.5,100,Q,6515.47619,kjw
1188,A,12000,2,100,Q,6634.52381,kjw
1188,A,5000,0.5,100,Q,6920.238095,kjw
1188,A,12000,2,100,Q,7039.285714,kjw
1188,A,9950,0,100,,7325,kjw
1188,A,0,0,0,,7561.904762,kjw
1189,A,210,0,5,,0,kjw
1189,A,2016,0,20,,5,kjw
1189,S,33684,0,40,,53,kjw
1189,A,9996,0.25,100,R,855,kjw
1189,A,14952,0,100,,1093,kjw
1189,A,10206,0.5,100,R,1449,kjw
1189,A,5082,0.5,100,R,1692,kjw
1189,A,13986,0.75,100,R,1813,kjw
1189,A,13692,1,100,R,2146,kjw
1189,A,10458,1,100,R,2472,kjw
1189,A,5124,0.5,100,R,2721,kjw
1189,A,11886,1.25,100,R,2843,kjw
1189,A,10542,1.25,100,R,3126,kjw
1189,A,5082,0.5,100,Q,3377,kjw
1189,A,15708,0.75,100,Q,3498,kjw
1189,A,15120,1,100,Q,3872,kjw
1189,A,14700,1.25,100,Q,4232,kjw
1189,A,14532,1.5,100,Q,4582,kjw
1189,A,14280,1.6,100,Q,4928,kjw
1189,A,12936,1.7,100,Q,5268,kjw
1189,A,5082,0.5,100,Q,5576,kjw
1189,A,14448,1.8,100,Q,5697,kjw
1189,A,14574,1.9,100,Q,6041,kjw
1189,A,25158,2,100,Q,6388,kjw
1189,A,14448,0,100,,6987,kjw
1189,A,0,0,0,,7331,kjw
1190,S,2000,0,20,,0,kjw
1190,A,25000,0,100,,47.61904762,kjw
1190,A,2500,0.5,100,R,642.8571429,kjw
1190,A,2500,0.75,100,R,702.3809524,kjw
1190,A,2500,0.5,100,R,761.9047619,kjw
1190,A,4375,1,100,R,821.4285714,kjw
1190,A,5000,1.25,100,R,925.5952381,kjw
1190,A,5000,0.5,100,Q,1044.642857,kjw
1190,A,15000,0.75,100,Q,1163.690476,kjw
1190,A,14800,1,100,Q,1520.833333,kjw
1190,A,5000,0.5,100,Q,1873.214286,kjw
1190,A,15000,1.25,100,Q,1992.261905,kjw
1190,A,18000,1.5,100,Q,2349.404762,kjw
1190,A,5000,0.5,100,Q,2777.97619,kjw
1190,A,18000,1.5,100,Q,2897.02381,kjw
1190,A,18000,1.6,100,Q,3325.595238,kjw
1190,A,18000,1.7,100,Q,3754.166667,kjw
1190,A,5000,0.5,100,Q,4182.738095,kjw
1190,A,18000,1.6,100,Q,4301.785714,kjw
1190,A,18000,1.7,100,Q,4730.357143,kjw
1190,A,18000,1.8,100,Q,5158.928571,kjw
1190,A,11042,0,100,,5587.5,kjw
1190,A,0,0,0,,5850.404762,kjw
1191,S,2000,0,20,,0,kjw
1191,A,25000,0,100,,47.61904762,kjw
1191,A,2500,0.5,100,R,642.8571429,kjw
1191,A,5000,0.75,100,R,702.3809524,kjw
1191,A,5000,1,100,R,821.4285714,kjw
1191,A,3333,0.75,100,Q,940.4761905,kjw
1191,A,18000,1,100,Q,1019.833333,kjw
1191,A,18000,1.25,100,Q,1448.404762,kjw
1191,A,18000,1.5,100,Q,1876.97619,kjw
1191,A,3333,0.75,100,Q,2305.547619,kjw
1191,A,18000,1.5,100,Q,2384.904762,kjw
1191,A,24000,1.6,100,Q,2813.47619,kjw
1191,A,29772,1.75,100,Q,3384.904762,kjw
1191,A,3333,0.75,100,E,4093.761905,kjw
1191,A,15000,1.25,100,E,4173.119048,kjw
1191,A,21000,1.5,100,E,4530.261905,kjw
1191,A,27000,1.75,100,E,5030.261905,kjw
1191,A,10280,0,100,,5673.119048,kjw
1191,A,0,0,0,,5917.880952,kjw
1192,S,2000,0,20,,0,kjw
1192,A,25000,0,100,,47.61904762,kjw
1192,A,10000,0.25,100,R,642.8571429,kjw
1192,A,15000,0,100,,880.952381,kjw
1192,A,10000,0.25,100,R,1238.095238,kjw
1192,A,5000,0.25,100,Q,1476.190476,kjw
1192,A,10000,0.5,100,Q,1595.238095,kjw
1192,F,60000,1,100,Q,1833.333333,kjw
1192,F,20000,0.5,100,E,3261.904762,kjw
1192,D,115000,1.75,100,E,3738.095238,kjw
1192,A,13400,0,100,,6476.190476,kjw
1192,A,0,0,0,,6795.238095,kjw
1193,A,1260,0,5,,0,kjw
1193,S,5166,0,15,,30,kjw
1193,A,10122,0,25,,153,kjw
1193,A,9660,0,40,,394,kjw
1193,A,9828,0.25,95,R,624,kjw
1193,A,16296,0.5,95,R,858,kjw
1193,A,20874,0.75,95,R,1246,kjw
1193,A,32466,1,95,R,1743,kjw
1193,A,19866,1.25,95,R,2516,kjw
1193,A,20034,0.25,95,E,2989,kjw
1193,A,19614,0.5,95,E,3466,kjw
1193,A,22134,0.75,95,E,3933,kjw
1193,A,9198,0.5,95,E,4460,kjw
1193,A,20202,1,95,E,4679,kjw
1193,A,20790,1.2,95,E,5160,kjw
1193,A,19068,1.4,95,E,5655,kjw
1193,A,9996,0.5,95,E,6109,kjw
1193,A,21924,1.6,95,E,6347,kjw
1193,A,19362,1.8,95,E,6869,kjw
1193,F,22092,2,95,E,7330,kjw
1193,A,4284,0,95,,7856,kjw
1193,A,12768,0,95,,7958,kjw
1193,A,0,0,0,,8262,kjw
1194,A,1000,0,20,,0,kjw
1194,S,2000,0,20,,23.80952381,kjw
1194,A,2100,0,20,,71.42857143,kjw
1194,S,2000,0,20,,121.4285714,kjw
1194,A,15000,0,90,,169.047619,kjw
1194,A,9600,0.25,90,R,526.1904762,kjw
1194,A,14000,0.5,90,R,754.7619048,kjw
1194,A,21000,0.75,90,R,1088.095238,kjw
1194,A,6000,0.25,90,R,1588.095238,kjw
1194,A,20000,0.75,90,R,1730.952381,kjw
1194,A,16000,1,90,R,2207.142857,kjw
1194,A,6000,0.25,90,R,2588.095238,kjw
1194,A,16250,1,90,R,2730.952381,kjw
1194,A,16500,1.25,90,R,3117.857143,kjw
1194,A,8000,0,90,,3510.714286,kjw
1194,A,10000,0.25,90,Q,3701.190476,kjw
1194,A,11000,0.5,90,Q,3939.285714,kjw
1194,A,9600,0.75,90,Q,4201.190476,kjw
1194,A,6000,0.25,90,Q,4429.761905,kjw
1194,A,14000,0.75,90,Q,4572.619048,kjw
1194,A,13000,1,90,Q,4905.952381,kjw
1194,A,6000,0.25,90,Q,5215.47619,kjw
1194,A,13000,1,90,Q,5358.333333,kjw
1194,A,14000,1.25,90,Q,5667.857143,kjw
1194,A,6000,0.25,90,Q,6001.190476,kjw
1194,A,12500,1.25,90,Q,6144.047619,kjw
1194,A,9600,1.5,90,Q,6441.666667,kjw
1194,A,6000,0.25,90,Q,6670.238095,kjw
1194,A,6500,1.5,90,Q,6813.095238,kjw
1194,A,17145,1.75,90,Q,6967.857143,kjw
1194,A,13001,0,90,,7376.071429,kjw
1194,A,0,0,0,,7685.619048,kjw
1195,S,1000,0,30,,0,kjw
1195,A,14700,0,100,,23.80952381,kjw
1195,S,500,0,100,,373.8095238,kjw
1195,A,39900,0,100,,385.7142857,kjw
1195,A,21000,0.5,100,R,1335.714286,kjw
1195,A,21000,0.75,100,R,1835.714286,kjw
1195,A,21000,1,100,R,2335.714286,kjw
1195,A,16800,1.5,100,R,2835.714286,kjw
1195,F,4200,2,100,R,3235.714286,kjw
1195,A,14700,2,100,R,3335.714286,kjw
1195,A,12600,0,100,,3685.714286,kjw
1195,A,16800,0.5,100,Q,3985.714286,kjw
1195,A,16800,0.75,100,Q,4385.714286,kjw
1195,A,16800,1,100,Q,4785.714286,kjw
1195,A,9450,0.5,100,Q,5185.714286,kjw
1195,A,16800,1,100,Q,5410.714286,kjw
1195,F,4200,1.5,100,Q,5810.714286,kjw
1195,A,16800,0.5,100,Q,5910.714286,kjw
1195,A,16800,1.5,100,Q,6310.714286,kjw
1195,A,16800,0.5,100,Q,6710.714286,kjw
1195,A,14700,1.5,100,Q,7110.714286,kjw
1195,A,8400,0.5,100,Q,7460.714286,kjw
1195,A,12600,1.5,100,Q,7660.714286,kjw
1195,A,8400,0.5,100,Q,7960.714286,kjw
1195,D,12600,1.75,100,Q,8160.714286,kjw
1195,D,10500,2,100,Q,8460.714286,kjw
1195,D,9450,2.25,100,Q,8710.714286,kjw
1195,D,9450,2.5,100,Q,8935.714286,kjw
1195,D,9450,3,100,Q,9160.714286,kjw
1195,D,8400,3,100,ES,9385.714286,kjw
1195,A,12000,0,100,,9585.714286,kjw
1195,A,0,0,0,,9871.428571,kjw
1196,A,800,0,5,,0,kjw
1196,A,1000,0,5,,19.04761905,kjw
1196,A,7500,0,20,,42.85714286,kjw
1196,A,28000,0,80,,221.4285714,kjw
1196,A,21000,0.25,80,Q,888.0952381,kjw
1196,A,21000,0.5,80,Q,1388.095238,kjw
1196,A,21000,1,80,Q,1888.095238,kjw
1196,A,21000,1.5,80,Q,2388.095238,kjw
1196,F,21000,2,80,Q,2888.095238,kjw
1196,A,155000,1.25,80,Q,3388.095238,kjw
1196,A,21000,1.75,80,Q,7078.571429,kjw
1196,A,21000,2.25,80,Q,7578.571429,kjw
1196,A,15734,0,80,,8078.571429,kjw
1196,A,0,0,0,,8453.190476,kjw
1197,A,800,0,5,,0,kjw
1197,A,1000,0,5,,19.04761905,kjw
1197,A,7500,0,20,,42.85714286,kjw
1197,A,28000,0,80,,221.4285714,kjw
1197,A,21000,0.25,80,Q,888.0952381,kjw
1197,A,21000,0.5,80,Q,1388.095238,kjw
1197,A,21000,1,80,Q,1888.095238,kjw
1197,A,21000,1.5,80,Q,2388.095238,kjw
1197,F,21000,2,80,Q,2888.095238,kjw
1197,A,155000,1.25,80,Q,3388.095238,kjw
1197,A,21000,1.75,80,Q,7078.571429,kjw
1197,A,21000,2.25,80,Q,7578.571429,kjw
1197,A,15734,0,80,,8078.571429,kjw
1197,A,0,0,0,,8453.190476,kjw
1198,A,800,0,5,,0,kjw
1198,S,1000,0,5,,19.04761905,kjw
1198,A,7500,0,20,,42.85714286,kjw
1198,A,35000,0,100,,221.4285714,kjw
1198,A,25000,0.5,100,Q,1054.761905,kjw
1198,F,17000,1,100,Q,1650,kjw
1198,F,17000,1.5,100,Q,2054.761905,kjw
1198,F,17000,2,100,Q,2459.52381,kjw
1198,F,133000,1.25,100,Q,2864.285714,kjw
1198,F,17000,1.75,100,Q,6030.952381,kjw
1198,F,17000,2.25,100,Q,6435.714286,kjw
1198,F,15734,0,100,,6840.47619,kjw
1198,A,0,0,0,,7215.095238,kjw
1199,A,800,0,5,,0,kjw
1199,S,1000,0,5,,19.04761905,kjw
1199,A,7500,0,20,,42.85714286,kjw
1199,A,35000,0,100,,221.4285714,kjw
1199,A,25000,0.5,100,Q,1054.761905,kjw
1199,F,17000,1,100,Q,1650,kjw
1199,F,17000,1.5,100,Q,2054.761905,kjw
1199,F,17000,2,100,Q,2459.52381,kjw
1199,F,133000,1.25,100,Q,2864.285714,kjw
1199,F,17000,1.75,100,Q,6030.952381,kjw
1199,F,17000,2.25,100,Q,6435.714286,kjw
1199,F,15734,0,100,,6840.47619,kjw
1199,A,0,0,0,,7215.095238,kjw
1200,A,12000,0,20,,0,kjw
1200,A,2500,0,15,,285.7142857,kjw
1200,S,5000,0,95,,345.2380952,kjw
1200,A,20000,0,95,,464.2857143,kjw
1200,A,10000,0.25,95,R,940.4761905,kjw
1200,A,15000,0.5,95,R,1178.571429,kjw
1200,A,20000,0.75,95,R,1535.714286,kjw
1200,A,30000,1,95,R,2011.904762,kjw
1200,A,20000,1.25,95,R,2726.190476,kjw
1200,A,20000,0.25,95,Q,3202.380952,kjw
1200,A,20000,0.5,95,Q,3678.571429,kjw
1200,A,20000,0.75,95,Q,4154.761905,kjw
1200,A,10000,0.5,95,Q,4630.952381,kjw
1200,A,20000,1,95,Q,4869.047619,kjw
1200,A,20000,1.2,95,Q,5345.238095,kjw
1200,A,20000,1.4,95,Q,5821.428571,kjw
1200,A,10000,0.5,95,Q,6297.619048,kjw
1200,A,20000,1.6,95,Q,6535.714286,kjw
1200,A,20000,1.8,95,Q,7011.904762,kjw
1200,A,20000,2,95,Q,7488.095238,kjw
1200,F,4200,0,95,,7964.285714,kjw
1200,A,15000,0,95,,8064.285714,kjw
1200,A,0,0,0,,8421.428571,kjw
1201,A,1000,0,20,,0,kjw
1201,S,2000,0,40,,23.80952381,kjw
1201,A,2100,0,95,,71.42857143,kjw
1201,S,2000,0,95,,121.4285714,kjw
1201,A,20000,0,95,,169.047619,kjw
1201,A,14000,0.25,95,R,645.2380952,kjw
1201,A,20000,0.5,95,R,978.5714286,kjw
1201,A,30000,0.75,95,R,1454.761905,kjw
1201,A,8000,0.25,95,R,2169.047619,kjw
1201,A,30000,0.75,95,R,2359.52381,kjw
1201,A,24000,1,95,R,3073.809524,kjw
1201,A,8000,0.25,95,R,3645.238095,kjw
1201,A,24000,1,95,R,3835.714286,kjw
1201,A,24000,1.25,95,R,4407.142857,kjw
1201,A,8000,0,95,,4978.571429,kjw
1201,A,16000,0.25,95,Q,5169.047619,kjw
1201,A,16000,0.5,95,Q,5550,kjw
1201,A,14000,0.75,95,Q,5930.952381,kjw
1201,A,8000,0.25,95,Q,6264.285714,kjw
1201,A,20000,0.75,95,Q,6454.761905,kjw
1201,A,20000,1,95,Q,6930.952381,kjw
1201,A,8000,0.25,95,Q,7407.142857,kjw
1201,A,20000,1,95,Q,7597.619048,kjw
1201,A,20000,1.25,95,Q,8073.809524,kjw
1201,A,8000,0.25,95,Q,8550,kjw
1201,A,18000,1.25,95,Q,8740.47619,kjw
1201,A,14000,1.5,95,Q,9169.047619,kjw
1201,A,8000,0.25,95,Q,9502.380952,kjw
1201,A,10000,1.5,95,Q,9692.857143,kjw
1201,A,6000,1.75,95,QS,9930.952381,kjw
1201,A,13949,0,95,,10073.80952,kjw
1201,A,0,0,0,,10405.92857,kjw
1202,A,1638,0,10,,0,kjw
1202,S,4998,0,20,,39,kjw
1202,A,3192,0,20,,158,kjw
1202,A,6678,0,30,,234,kjw
1202,A,15120,0,30,,393,kjw
1202,A,9744,0.25,95,R,753,kjw
1202,A,14952,0.5,95,R,985,kjw
1202,A,19278,0.75,95,R,1341,kjw
1202,A,29904,1,95,R,1800,kjw
1202,A,21336,1.25,95,R,2512,kjw
1202,A,16968,0.25,95,Q,3020,kjw
1202,A,20412,0.5,95,Q,3424,kjw
1202,A,20244,0.75,95,Q,3910,kjw
1202,A,9702,0.5,95,Q,4392,kjw
1202,A,21126,1,95,Q,4623,kjw
1202,A,19278,1.2,95,Q,5126,kjw
1202,A,20496,1.4,95,Q,5585,kjw
1202,A,8862,0.5,95,Q,6073,kjw
1202,A,20370,1.6,95,Q,6284,kjw
1202,A,21252,1.8,95,Q,6769,kjw
1202,A,17850,2,95,Q,7275,kjw
1202,A,5586,0.2,95,Q,7700,kjw
1202,F,4200,0,95,,7833,kjw
1202,A,13692,0,95,,7933,kjw
1202,A,0,0,0,,8259,kjw
1203,A,13608,0,20,,0,kjw
1203,A,1722,0,20,,324,kjw
1203,S,4998,0,20,,365,kjw
1203,A,11004,0,20,,484,kjw
1203,A,10122,0,30,,746,kjw
1203,A,10038,0.25,95,R,987,kjw
1203,A,15036,0.5,95,R,1226,kjw
1203,A,19992,0.75,95,R,1584,kjw
1203,A,30030,1,95,R,2060,kjw
1203,A,19992,1.25,95,R,2775,kjw
1203,A,20034,0.25,95,Q,3251,kjw
1203,A,19992,0.5,95,Q,3728,kjw
1203,A,19866,0.75,95,Q,4204,kjw
1203,A,6384,0.5,95,Q,4677,kjw
1203,A,19866,1,95,Q,4829,kjw
1203,A,18942,1.2,95,Q,5302,kjw
1203,A,19950,1.4,95,Q,5753,kjw
1203,A,6594,0.5,95,Q,6228,kjw
1203,A,20118,1.6,95,Q,6385,kjw
1203,A,20076,1.8,95,Q,6864,kjw
1203,A,19698,2,95,Q,7342,kjw
1203,F,9030,0,95,,7811,kjw
1203,A,13440,0,95,,8026,kjw
1203,A,0,0,0,,8346,kjw
1204,A,5000,0,10,,0,kjw
1204,S,2000,0,40,,119.047619,kjw
1204,F,40000,0,60,,166.6666667,kjw
1204,F,20000,0.25,60,R,1119.047619,kjw
1204,F,20000,0.5,60,R,1595.238095,kjw
1204,F,15000,0.75,60,R,2071.428571,kjw
1204,F,10000,1,60,R,2428.571429,kjw
1204,F,10000,1.25,60,R,2666.666667,kjw
1204,F,10000,1.5,60,R,2904.761905,kjw
1204,F,10000,1.75,60,R,3142.857143,kjw
1204,F,10000,2,60,R,3380.952381,kjw
1204,F,20000,0.5,60,E,3619.047619,kjw
1204,F,20000,0.75,60,E,4095.238095,kjw
1204,F,20000,1,60,E,4571.428571,kjw
1204,F,12500,1.25,60,E,5047.619048,kjw
1204,F,12500,1.5,60,E,5345.238095,kjw
1204,F,12500,1.75,60,E,5642.857143,kjw
1204,F,12500,2,60,E,5940.47619,kjw
1204,F,12500,2.25,60,E,6238.095238,kjw
1204,F,12500,2.5,60,E,6535.714286,kjw
1204,F,12500,2.75,60,ES,6833.333333,kjw
1204,F,15197,0,60,,7130.952381,kjw
1204,A,0,0,0,,7492.785714,kjw
1205,A,5000,0,20,,0,kjw
1205,S,3000,0,20,,119.047619,kjw
1205,A,40000,0,60,,190.4761905,kjw
1205,A,14000,0.25,60,R,1142.857143,kjw
1205,A,14500,0.5,60,R,1476.190476,kjw
1205,A,13000,0.75,60,R,1821.428571,kjw
1205,A,11000,1,60,R,2130.952381,kjw
1205,A,10000,0,60,,2392.857143,kjw
1205,A,11000,1.25,60,R,2630.952381,kjw
1205,A,11000,1.5,60,R,2892.857143,kjw
1205,A,11500,1.75,60,R,3154.761905,kjw
1205,A,11500,2,60,R,3428.571429,kjw
1205,A,11000,0.75,60,E,3702.380952,kjw
1205,A,10000,1,60,E,3964.285714,kjw
1205,A,9500,1.5,60,E,4202.380952,kjw
1205,A,8500,2,60,E,4428.571429,kjw
1205,F,9000,3,60,E,4630.952381,kjw
1205,F,9300,3.5,60,E,4845.238095,kjw
1205,D,9500,4,60,E,5066.666667,kjw
1205,D,9500,5,60,E,5292.857143,kjw
1205,D,9500,6,60,E,5519.047619,kjw
1205,D,10000,7,60,E,5745.238095,kjw
1205,D,6800,7,60,ES,5983.333333,kjw
1205,A,2100,0,60,,6145.238095,kjw
1205,A,10058,0,60,,6195.238095,kjw
1205,A,0,0,0,,6434.714286,kjw
1206,A,1890,0,20,,0,kjw
1206,S,3024,0,20,,45,kjw
1206,A,40110,0,70,,117,kjw
1206,A,18564,0.25,70,Q,1072,kjw
1206,A,18354,0.5,70,Q,1514,kjw
1206,A,14700,0.75,70,Q,1951,kjw
1206,A,12054,1,70,Q,2301,kjw
1206,F,10080,0,70,,2588,kjw
1206,A,21000,1.25,70,Q,2828,kjw
1206,A,23982,1.5,70,Q,3328,kjw
1206,F,17472,0.5,70,E,3899,kjw
1206,F,12726,0.75,70,E,4315,kjw
1206,F,12306,1,70,E,4618,kjw
1206,F,11928,1.25,70,E,4911,kjw
1206,F,11802,1.5,70,E,5195,kjw
1206,F,10962,1.75,70,E,5476,kjw
1206,D,9912,2,70,E,5737,kjw
1206,D,10458,2.5,70,E,5973,kjw
1206,D,9702,3,70,E,6222,kjw
1206,D,9282,3.5,70,E,6453,kjw
1206,D,14994,4,70,ES,6674,kjw
1206,A,16464,0,70,,7031,kjw
1206,A,0,0,0,,7423,kjw
1207,S,2016,0,50,,0,kjw
1207,A,32004,0,80,,48,kjw
1207,F,19992,0.5,80,R,810,kjw
1207,F,19992,1,80,R,1286,kjw
1207,F,23982,0.25,80,E,1762,kjw
1207,F,44016,0.5,80,E,2333,kjw
1207,F,54012,1,80,E,3381,kjw
1207,D,44016,1.5,80,E,4667,kjw
1207,D,26838,2,80,E,5715,kjw
1207,D,11004,3,80,E,6354,kjw
1207,D,14994,3,80,ES,6616,kjw
1207,A,11130,0,80,,6973,kjw
1207,A,0,0,0,,7238,kjw
1208,A,5000,0,20,,0,kjw
1208,S,3000,0,20,,119.047619,kjw
1208,F,51800,0,70,,190.4761905,kjw
1208,A,21000,0.25,70,Q,1423.809524,kjw
1208,F,15000,0.5,70,Q,1923.809524,kjw
1208,F,13000,1,70,Q,2280.952381,kjw
1208,F,12500,1.25,70,Q,2590.47619,kjw
1208,F,10000,0,70,,2888.095238,kjw
1208,F,17000,1.5,70,Q,3126.190476,kjw
1208,F,15000,1.75,70,Q,3530.952381,kjw
1208,F,14000,2,70,Q,3888.095238,kjw
1208,F,20000,1.25,70,E,4221.428571,kjw
1208,F,15500,1.5,70,E,4697.619048,kjw
1208,F,15000,2,70,E,5066.666667,kjw
1208,F,14500,2.25,70,E,5423.809524,kjw
1208,F,14000,2.5,70,E,5769.047619,kjw
1208,D,15000,3,70,E,6102.380952,kjw
1208,D,15000,3.5,70,E,6459.52381,kjw
1208,D,8500,4,70,E,6816.666667,kjw
1208,D,17550,4,70,E,7019.047619,kjw
1208,A,18350,0,70,,7436.904762,kjw
1208,A,0,0,0,,7873.809524,kjw
1209,A,5000,0,20,,0,kjw
1209,S,2000,0,20,,119.047619,kjw
1209,A,40000,0,60,,166.6666667,kjw
1209,A,20000,0.25,60,Q,1119.047619,kjw
1209,A,20000,0.5,60,Q,1595.238095,kjw
1209,A,15000,0.75,60,Q,2071.428571,kjw
1209,A,10000,1,60,Q,2428.571429,kjw
1209,F,12000,0,60,,2666.666667,kjw
1209,A,10000,1.25,60,Q,2952.380952,kjw
1209,A,10000,1.5,60,Q,3190.47619,kjw
1209,A,10000,1.75,60,Q,3428.571429,kjw
1209,A,10000,2,60,Q,3666.666667,kjw
1209,A,20000,0.5,60,E,3904.761905,kjw
1209,A,15000,0.75,60,E,4380.952381,kjw
1209,A,15000,1,60,E,4738.095238,kjw
1209,F,12000,1.5,60,E,5095.238095,kjw
1209,F,6500,2,60,E,5380.952381,kjw
1209,F,6000,3,60,E,5535.714286,kjw
1209,F,5500,3.5,60,E,5678.571429,kjw
1209,D,6000,4,60,E,5809.52381,kjw
1209,D,10000,4.5,60,E,5952.380952,kjw
1209,D,5500,5,60,E,6190.47619,kjw
1209,D,5000,6,60,E,6321.428571,kjw
1209,D,4200,7,60,E,6440.47619,kjw
1209,D,7500,7,60,E,6540.47619,kjw
1209,A,16358,0,60,,6719.047619,kjw
1209,A,0,0,0,,7108.52381,kjw
1210,A,3990,0,15,,0,kjw
1210,S,3990,0,15,,95,kjw
1210,A,48006,0,100,,190,kjw
1210,A,7980,0.25,100,R,1333,kjw
1210,A,48006,0,100,,1523,kjw
1210,A,13986,0.1,100,Q,2666,kjw
